Event id,Trip id,DSS IVS,Event time (local),Local UTC offset (minutes),Type,Detected type,Duration (sec),Speed (kph),Speed (mph),Distance covered (metres),Distance covered (feet),Confirmation,Sub-type,Confirmed by,Confirmation time,Bearing (degrees),GPIO alert,Audio alert,Trip start time,Time into trip (minutes),Trip distance (kms),Trip distance (miles)
125421206,12230323,Unit080,3/11/17 6:42,480,fatigue,fatigue,3.18,96,60,85,280,false positive,acceptable driving,Gianna,3/11/17 6:44,355,Yes,Yes,3/11/17 6:10,31,42,26
125421573,12230323,Unit080,3/11/17 6:42,480,fatigue,fatigue,2.6,94,58,68,222,false positive,acceptable driving,Gianna,3/11/17 6:44,35,Yes,Yes,3/11/17 6:10,32,43,27
125421953,12230323,Unit080,3/11/17 6:44,480,fatigue,fatigue,2.27,97,61,61,201,false positive,acceptable driving,Gianna,3/11/17 6:45,57,Yes,Yes,3/11/17 6:10,33,45,28
125423649,12230323,Unit080,3/11/17 6:48,480,fatigue,fatigue,2.43,99,61,67,219,false positive,acceptable driving,Gianna,3/11/17 6:50,68,Yes,Yes,3/11/17 6:10,38,52,33
125439511,12230323,Unit080,3/11/17 6:54,480,fatigue,fatigue,2.5,97,60,67,220,false positive,acceptable driving,Pidok,3/11/17 7:30,79,Yes,Yes,3/11/17 6:10,44,62,39
125439667,12232823,Unit080,3/11/17 6:57,480,fatigue,fatigue,2.5,97,60,68,222,false positive,eyewear interference,Zarifah,3/11/17 7:31,70,Yes,Yes,3/11/17 6:57,0,0,0
125439882,12232823,Unit080,3/11/17 7:03,480,fatigue,fatigue,2.5,95,59,66,217,false positive,eyewear interference,Zarifah,3/11/17 7:31,79,Yes,Yes,3/11/17 6:57,6,10,6
125440239,12232823,Unit080,3/11/17 7:04,480,fatigue,fatigue,7.12,96,60,190,624,false positive,acceptable driving,Pidok,3/11/17 7:33,87,Yes,Yes,3/11/17 6:57,7,10,6
125439976,12232823,Unit080,3/11/17 7:04,480,fatigue,fatigue,8.52,97,60,228,749,false positive,acceptable driving,Pidok,3/11/17 7:32,79,Yes,Yes,3/11/17 6:57,7,12,7
125439861,12232823,Unit080,3/11/17 7:09,480,fatigue,fatigue,2.32,97,60,62,205,false positive,acceptable driving,Pidok,3/11/17 7:31,67,Yes,Yes,3/11/17 6:57,12,19,12
125439741,12232823,Unit080,3/11/17 7:13,480,fatigue,fatigue,2.63,96,60,70,231,false positive,eyewear interference,Zarifah,3/11/17 7:31,53,Yes,Yes,3/11/17 6:57,16,26,16
125439575,12232823,Unit080,3/11/17 7:16,480,fatigue,fatigue,5.23,96,60,140,458,false positive,acceptable driving,Pidok,3/11/17 7:30,11,Yes,Yes,3/11/17 6:57,19,31,19
125439283,12232823,Unit080,3/11/17 7:17,480,fatigue,fatigue,2.65,96,59,70,231,false positive,eyewear interference,Zarifah,3/11/17 7:29,7,Yes,Yes,3/11/17 6:57,20,32,20
137774413,13264136,Unit065,29/11/17 12:33,480,distraction,fatigue,1.57,91,56,39,130,verified,distracted driving,Analyst 15,29/11/17 12:45,68,Yes,Yes,43068.47,70,99,62
125439181,12232823,Unit080,3/11/17 7:21,480,fatigue,fatigue,2.55,98,61,69,227,false positive,acceptable driving,Pidok,3/11/17 7:29,10,Yes,Yes,3/11/17 6:57,24,38,23
125440134,12232823,Unit080,3/11/17 7:30,480,fatigue,fatigue,2.45,97,60,66,216,false positive,eyewear interference,Zarifah,3/11/17 7:33,53,Yes,Yes,3/11/17 6:57,33,53,33
125441383,12232823,Unit080,3/11/17 7:33,480,fatigue,fatigue,3.8,97,61,103,337,false positive,acceptable driving,Pidok,3/11/17 7:36,36,Yes,Yes,3/11/17 6:57,36,58,36
125442904,12232823,Unit080,3/11/17 7:38,480,fatigue,fatigue,1.97,97,60,53,173,false positive,eyewear interference,Zarifah,3/11/17 7:39,2,Yes,Yes,3/11/17 6:57,41,66,41
125443207,12232823,Unit080,3/11/17 7:39,480,fatigue,fatigue,1.68,97,60,45,148,false positive,eyewear interference,Zarifah,3/11/17 7:41,2,Yes,Yes,3/11/17 6:57,42,67,42
125444936,12232823,Unit080,3/11/17 7:43,480,fatigue,fatigue,4.73,96,59,126,412,false positive,acceptable driving,Pidok,3/11/17 7:46,4,Yes,Yes,3/11/17 6:57,46,74,46
125445416,12232823,Unit080,3/11/17 7:44,480,fatigue,fatigue,5.18,97,60,139,456,false positive,eyewear interference,Zarifah,3/11/17 7:47,10,Yes,Yes,3/11/17 6:57,47,75,47
125447394,12232823,Unit080,3/11/17 7:51,480,fatigue,fatigue,2.52,98,61,68,224,false positive,eyewear interference,Zarifah,3/11/17 7:53,12,Yes,Yes,3/11/17 6:57,54,86,53
125448669,12232823,Unit080,3/11/17 7:54,480,fatigue,fatigue,7.05,97,60,189,621,false positive,eyewear interference,Zarifah,3/11/17 7:56,8,Yes,Yes,3/11/17 6:57,57,92,57
125449285,12232823,Unit080,3/11/17 7:56,480,fatigue,fatigue,11.68,97,60,313,1029,false positive,eyewear interference,Zarifah,3/11/17 7:57,3,Yes,Yes,3/11/17 6:57,59,95,59
125449352,12232823,Unit080,3/11/17 7:56,480,fatigue,fatigue,1.78,97,60,48,157,false positive,acceptable driving,Pidok,3/11/17 7:59,11,Yes,Yes,3/11/17 6:57,59,95,59
125449871,12232823,Unit080,3/11/17 7:58,480,fatigue,fatigue,2.25,96,60,60,197,false positive,eyewear interference,Zarifah,3/11/17 7:59,357,Yes,Yes,3/11/17 6:57,61,98,61
125450199,12232823,Unit080,3/11/17 7:58,480,fatigue,fatigue,6.15,97,60,166,543,false positive,acceptable driving,Pidok,3/11/17 8:00,8,Yes,Yes,3/11/17 6:57,61,99,61
125450318,12232823,Unit080,3/11/17 7:59,480,fatigue,fatigue,11.17,98,61,303,994,false positive,acceptable driving,Pidok,3/11/17 8:00,353,Yes,Yes,3/11/17 6:57,62,99,62
125450744,12232823,Unit080,3/11/17 8:00,480,fatigue,fatigue,1.62,97,61,44,143,false positive,eyewear interference,Heather,3/11/17 8:03,331,Yes,Yes,3/11/17 6:57,63,101,63
125450917,12232823,Unit080,3/11/17 8:00,480,fatigue,fatigue,5.9,96,60,158,518,false positive,acceptable driving,Pidok,3/11/17 8:03,331,Yes,Yes,3/11/17 6:57,63,102,63
125452997,12232823,Unit080,3/11/17 8:06,480,fatigue,fatigue,3.87,97,60,104,341,false positive,acceptable driving,Pidok,3/11/17 8:08,20,Yes,Yes,3/11/17 6:57,69,111,69
125462325,12232823,Unit080,3/11/17 8:06,480,fatigue,fatigue,2.6,96,60,70,228,false positive,eyewear interference,Heather,3/11/17 8:33,26,Yes,Yes,3/11/17 6:57,69,112,69
125462333,12232823,Unit080,3/11/17 8:17,480,fatigue,fatigue,2.67,98,61,72,237,false positive,eyewear interference,Heather,3/11/17 8:33,25,Yes,Yes,3/11/17 6:57,80,128,79
125462414,12232823,Unit080,3/11/17 8:20,480,fatigue,fatigue,2.38,97,60,64,210,false positive,eyewear interference,Heather,3/11/17 8:33,18,Yes,Yes,3/11/17 6:57,83,134,83
125462502,12232823,Unit080,3/11/17 8:21,480,fatigue,fatigue,2.7,97,60,72,238,false positive,eyewear interference,Heather,3/11/17 8:33,5,Yes,Yes,3/11/17 6:57,84,134,83
125462353,12232823,Unit080,3/11/17 8:24,480,fatigue,fatigue,2.38,95,59,63,206,false positive,eyewear interference,Heather,3/11/17 8:33,26,Yes,Yes,3/11/17 6:57,87,140,87
125462250,12232823,Unit080,3/11/17 8:29,480,fatigue,fatigue,1.93,95,59,51,167,false positive,acceptable driving,Pidok,3/11/17 8:32,61,Yes,Yes,3/11/17 6:57,92,148,92
125478171,12236051,Unit080,3/11/17 9:14,480,fatigue,fatigue,1.88,81,51,43,140,false positive,acceptable driving,Pidok,3/11/17 9:16,21,Yes,Yes,3/11/17 9:09,6,8,5
125479997,12236051,Unit080,3/11/17 9:19,480,fatigue,fatigue,2.05,93,58,53,174,false positive,eyewear interference,Heather,3/11/17 9:22,8,Yes,Yes,3/11/17 9:09,11,15,9
125480386,12236051,Unit080,3/11/17 9:20,480,fatigue,fatigue,7.23,96,60,193,633,false positive,eyewear interference,Heather,3/11/17 9:23,26,Yes,Yes,3/11/17 9:09,12,17,10
125481009,12236051,Unit080,3/11/17 9:22,480,fatigue,fatigue,3.52,99,61,96,317,false positive,eyewear interference,Heather,3/11/17 9:24,9,Yes,Yes,3/11/17 9:09,14,19,12
125481294,12236051,Unit080,3/11/17 9:23,480,fatigue,fatigue,1.6,100,62,44,146,false positive,eyewear interference,Heather,3/11/17 9:24,6,Yes,Yes,3/11/17 9:09,15,21,13
125509006,12236051,Unit080,3/11/17 9:32,480,fatigue,fatigue,2.13,99,61,58,192,false positive,acceptable driving,Pidok,3/11/17 10:46,39,Yes,Yes,3/11/17 9:09,23,35,22
125486572,12236051,Unit080,3/11/17 9:32,480,fatigue,fatigue,1.73,98,61,47,155,false positive,acceptable driving,Pidok,3/11/17 9:38,33,Yes,Yes,3/11/17 9:09,24,36,22
125509106,12236051,Unit080,3/11/17 9:33,480,fatigue,fatigue,3.27,99,61,89,293,false positive,acceptable driving,Pidok,3/11/17 10:45,33,Yes,Yes,3/11/17 9:09,24,37,23
125509181,12236051,Unit080,3/11/17 9:35,480,fatigue,fatigue,2.05,98,61,56,183,false positive,acceptable driving,Pidok,3/11/17 10:45,32,Yes,Yes,3/11/17 9:09,26,40,25
125506637,12237546,Unit080,3/11/17 9:41,480,fatigue,fatigue,2.4,93,58,62,203,false positive,eyewear interference,Heather,3/11/17 10:34,9,Yes,Yes,3/11/17 9:36,6,8,5
125506665,12237546,Unit080,3/11/17 9:55,480,fatigue,fatigue,1.78,98,61,48,159,false positive,eyewear interference,Heather,3/11/17 10:34,7,Yes,Yes,3/11/17 9:36,20,30,19
125509219,12237546,Unit080,3/11/17 9:58,480,fatigue,fatigue,2.4,98,61,65,214,false positive,acceptable driving,Pidok,3/11/17 10:45,26,Yes,Yes,3/11/17 9:36,22,34,21
125508733,12237546,Unit080,3/11/17 9:58,480,fatigue,fatigue,2.52,97,60,68,222,false positive,acceptable driving,Pidok,3/11/17 10:45,26,Yes,Yes,3/11/17 9:36,23,35,22
125506794,12237546,Unit080,3/11/17 10:03,480,fatigue,fatigue,1.63,97,60,44,144,false positive,eyewear interference,Heather,3/11/17 10:33,12,Yes,Yes,3/11/17 9:36,28,43,27
125506609,12237546,Unit080,3/11/17 10:22,480,fatigue,fatigue,5.57,95,59,147,483,false positive,eyewear interference,Heather,3/11/17 10:33,360,Yes,Yes,3/11/17 9:36,46,72,45
125506531,12237546,Unit080,3/11/17 10:22,480,fatigue,fatigue,2.77,83,52,64,210,false positive,acceptable driving,Pidok,3/11/17 10:32,360,Yes,Yes,3/11/17 9:36,47,72,45
125508908,12237546,Unit080,3/11/17 10:37,480,fatigue,fatigue,2.65,91,57,67,221,false positive,acceptable driving,Pidok,3/11/17 10:45,8,Yes,Yes,3/11/17 9:36,61,87,54
125508977,12237546,Unit080,3/11/17 10:37,480,fatigue,fatigue,2.4,93,58,62,204,false positive,acceptable driving,Pidok,3/11/17 10:45,9,Yes,Yes,3/11/17 9:36,61,87,54
125510823,12238864,Unit080,3/11/17 10:42,480,fatigue,fatigue,11.02,95,59,290,953,false positive,acceptable driving,Pidok,3/11/17 10:45,358,Yes,Yes,3/11/17 10:38,4,7,4
125510848,12238864,Unit080,3/11/17 10:42,480,fatigue,fatigue,4.78,92,57,123,403,false positive,acceptable driving,Pidok,3/11/17 10:44,14,Yes,Yes,3/11/17 10:38,5,7,5
125510933,12238864,Unit080,3/11/17 10:43,480,fatigue,fatigue,4.37,93,58,113,372,false positive,acceptable driving,Pidok,3/11/17 10:47,14,Yes,Yes,3/11/17 10:38,5,8,5
125511032,12238864,Unit080,3/11/17 10:43,480,fatigue,fatigue,2.75,80,50,61,200,false positive,acceptable driving,Pidok,3/11/17 10:46,31,Yes,Yes,3/11/17 10:38,5,8,5
125511049,12238864,Unit080,3/11/17 10:43,480,fatigue,fatigue,2.23,79,49,49,161,false positive,acceptable driving,Pidok,3/11/17 10:46,31,Yes,Yes,3/11/17 10:38,6,8,5
125512117,12238864,Unit080,3/11/17 10:46,480,fatigue,fatigue,8.43,90,56,210,690,false positive,acceptable driving,Pidok,3/11/17 10:48,327,Yes,Yes,3/11/17 10:38,8,12,8
125512603,12238864,Unit080,3/11/17 10:47,480,fatigue,fatigue,5.42,95,59,142,467,false positive,acceptable driving,Pidok,3/11/17 10:49,346,Yes,Yes,3/11/17 10:38,9,14,9
125513483,12238864,Unit080,3/11/17 10:49,480,fatigue,fatigue,3.18,91,57,81,265,false positive,acceptable driving,Pidok,3/11/17 10:51,21,Yes,Yes,3/11/17 10:38,12,18,11
125514450,12238864,Unit080,3/11/17 10:52,480,fatigue,fatigue,3,90,56,75,245,false positive,acceptable driving,Pidok,3/11/17 10:54,30,Yes,Yes,3/11/17 10:38,15,22,14
125515076,12238864,Unit080,3/11/17 10:54,480,fatigue,fatigue,2.87,82,51,65,213,false positive,acceptable driving,Pidok,3/11/17 10:59,7,Yes,Yes,3/11/17 10:38,17,25,16
125515279,12238864,Unit080,3/11/17 10:55,480,fatigue,fatigue,4.62,63,39,81,265,false positive,acceptable driving,Pidok,3/11/17 10:59,8,Yes,Yes,3/11/17 10:38,17,26,16
125515415,12238864,Unit080,3/11/17 10:55,480,fatigue,fatigue,5.63,52,33,82,269,false positive,acceptable driving,Pidok,3/11/17 10:59,7,Yes,Yes,3/11/17 10:38,17,26,16
125536681,12238864,Unit080,3/11/17 11:50,480,fatigue,fatigue,2.72,88,55,67,218,false positive,acceptable driving,Pidok,3/11/17 11:51,352,Yes,Yes,3/11/17 10:38,72,34,21
125537939,12238864,Unit080,3/11/17 11:53,480,fatigue,fatigue,1.67,82,51,38,124,false positive,acceptable driving,Pidok,3/11/17 11:56,299,Yes,Yes,3/11/17 10:38,75,39,24
125538152,12238864,Unit080,3/11/17 11:54,480,fatigue,fatigue,1.6,75,46,33,109,false positive,acceptable driving,Pidok,3/11/17 11:56,307,Yes,Yes,3/11/17 10:38,76,40,25
125540345,12238864,Unit080,3/11/17 12:00,480,fatigue,fatigue,2.58,86,53,62,202,false positive,acceptable driving,Pidok,3/11/17 12:02,287,Yes,Yes,3/11/17 10:38,82,48,30
125547570,12238864,Unit080,3/11/17 12:20,480,fatigue,fatigue,1.97,78,48,43,140,false positive,yawning,Pidok,3/11/17 12:22,283,Yes,Yes,3/11/17 10:38,103,72,44
125549799,12238864,Unit080,3/11/17 12:27,480,fatigue,fatigue,1.93,82,51,44,144,false positive,acceptable driving,Pidok,3/11/17 12:29,310,Yes,Yes,3/11/17 10:38,109,81,50
125549956,12238864,Unit080,3/11/17 12:27,480,fatigue,fatigue,2.5,83,51,57,189,false positive,acceptable driving,Pidok,3/11/17 12:29,317,Yes,Yes,3/11/17 10:38,109,81,50
125550745,12238864,Unit080,3/11/17 12:29,480,fatigue,fatigue,2.15,96,60,57,189,false positive,acceptable driving,Pidok,3/11/17 12:30,298,Yes,Yes,3/11/17 10:38,112,85,53
125551127,12238864,Unit080,3/11/17 12:30,480,fatigue,fatigue,2.18,95,59,57,188,false positive,acceptable driving,Pidok,3/11/17 12:31,291,Yes,Yes,3/11/17 10:38,113,87,54
125553341,12238864,Unit080,3/11/17 12:35,480,fatigue,fatigue,2.38,100,62,66,217,false positive,acceptable driving,Pidok,3/11/17 12:39,314,Yes,Yes,3/11/17 10:38,118,94,58
125553675,12238864,Unit080,3/11/17 12:37,480,fatigue,fatigue,3.08,94,59,81,265,false positive,yawning,Pidok,3/11/17 12:39,283,Yes,Yes,3/11/17 10:38,120,97,60
125554432,12238864,Unit080,3/11/17 12:37,480,fatigue,fatigue,1.6,95,59,42,139,false positive,acceptable driving,Pidok,3/11/17 12:41,291,Yes,Yes,3/11/17 10:38,120,97,60
125559842,12238864,Unit080,3/11/17 12:43,480,fatigue,fatigue,1.7,95,59,45,148,false positive,acceptable driving,Pidok,3/11/17 12:56,260,Yes,Yes,3/11/17 10:38,126,106,66
125559836,12238864,Unit080,3/11/17 12:46,480,fatigue,fatigue,3.65,96,60,97,319,false positive,acceptable driving,Pidok,3/11/17 12:56,315,Yes,Yes,3/11/17 10:38,128,110,68
125567447,12238864,Unit080,3/11/17 13:16,480,fatigue,fatigue,1.9,95,59,50,164,false positive,yawning,Pidok,3/11/17 13:18,318,Yes,Yes,3/11/17 10:38,159,155,97
125568102,12238864,Unit080,3/11/17 13:18,480,fatigue,fatigue,1.6,97,60,43,142,false positive,acceptable driving,Pidok,3/11/17 13:19,12,Yes,Yes,3/11/17 10:38,160,158,98
125571347,12238864,Unit080,3/11/17 13:26,480,fatigue,fatigue,1.88,94,58,49,161,false positive,acceptable driving,Pidok,3/11/17 13:27,320,Yes,Yes,3/11/17 10:38,168,169,105
125571465,12238864,Unit080,3/11/17 13:26,480,fatigue,fatigue,2.52,94,59,66,216,false positive,acceptable driving,Pidok,3/11/17 13:28,320,Yes,Yes,3/11/17 10:38,168,170,105
125571870,12238864,Unit080,3/11/17 13:27,480,fatigue,fatigue,1.95,91,56,49,161,false positive,acceptable driving,Pidok,3/11/17 13:29,327,Yes,Yes,3/11/17 10:38,170,172,107
125573386,12238864,Unit080,3/11/17 13:31,480,fatigue,fatigue,2.77,94,58,72,236,false positive,acceptable driving,Pidok,3/11/17 13:33,335,Yes,Yes,3/11/17 10:38,174,178,111
125573951,12238864,Unit080,3/11/17 13:33,480,fatigue,fatigue,2.77,94,58,72,236,false positive,acceptable driving,Pidok,3/11/17 13:34,3,Yes,Yes,3/11/17 10:38,175,181,112
125595296,12238864,Unit080,3/11/17 13:39,480,fatigue,fatigue,2.37,88,54,58,189,false positive,acceptable driving,Pidok,3/11/17 14:37,307,Yes,Yes,3/11/17 10:38,182,190,118
125595317,12238864,Unit080,3/11/17 13:40,480,fatigue,fatigue,1.9,94,59,50,163,false positive,acceptable driving,Pidok,3/11/17 14:37,316,Yes,Yes,3/11/17 10:38,182,190,118
125595359,12238864,Unit080,3/11/17 13:41,480,fatigue,fatigue,2.37,97,61,64,210,false positive,acceptable driving,Pidok,3/11/17 14:37,336,Yes,Yes,3/11/17 10:38,183,192,120
125595376,12238864,Unit080,3/11/17 13:43,480,fatigue,fatigue,2.25,81,50,50,165,false positive,acceptable driving,Pidok,3/11/17 14:36,357,Yes,Yes,3/11/17 10:38,186,196,122
125595436,12238864,Unit080,3/11/17 13:48,480,fatigue,fatigue,2.15,71,44,42,138,false positive,acceptable driving,Pidok,3/11/17 14:36,275,Yes,Yes,3/11/17 10:38,190,200,124
125595464,12238864,Unit080,3/11/17 13:55,480,fatigue,fatigue,2.17,95,59,57,188,false positive,acceptable driving,Pidok,3/11/17 14:36,299,Yes,Yes,3/11/17 10:38,198,209,130
125595389,12238864,Unit080,3/11/17 13:58,480,fatigue,fatigue,2.35,96,60,63,205,false positive,acceptable driving,Pidok,3/11/17 14:36,281,Yes,Yes,3/11/17 10:38,200,213,133
125595373,12238864,Unit080,3/11/17 14:03,480,fatigue,fatigue,1.58,91,56,40,131,false positive,acceptable driving,Pidok,3/11/17 14:36,310,Yes,Yes,3/11/17 10:38,205,221,137
125595340,12238864,Unit080,3/11/17 14:04,480,fatigue,fatigue,1.82,91,57,46,151,false positive,acceptable driving,Pidok,3/11/17 14:36,295,Yes,Yes,3/11/17 10:38,207,223,138
125595263,12238864,Unit080,3/11/17 14:07,480,fatigue,fatigue,1.63,89,55,40,132,false positive,acceptable driving,Pidok,3/11/17 14:36,251,Yes,Yes,3/11/17 10:38,210,227,141
125595237,12238864,Unit080,3/11/17 14:19,480,fatigue,fatigue,2.32,89,56,57,189,false positive,acceptable driving,Pidok,3/11/17 14:36,248,Yes,Yes,3/11/17 10:38,221,244,151
125595139,12238864,Unit080,3/11/17 14:31,480,fatigue,fatigue,1.77,82,51,40,133,false positive,acceptable driving,Pidok,3/11/17 14:34,274,Yes,Yes,3/11/17 10:38,233,262,163
125595151,12238864,Unit080,3/11/17 14:33,480,fatigue,fatigue,2.27,88,55,55,182,false positive,acceptable driving,Pidok,3/11/17 14:34,309,Yes,Yes,3/11/17 10:38,235,265,164
129904942,12605920,Unit080,13/11/17 8:46,480,fatigue,fatigue,2.07,37,23,21,69,false positive,eyewear interference,Cynthia,13/11/17 8:47,116,Yes,Yes,43052.33,51,3,2
129905443,12605920,Unit080,13/11/17 8:47,480,fatigue,fatigue,2.82,71,44,55,181,false positive,acceptable driving,Cynthia,13/11/17 8:49,356,Yes,Yes,43052.33,52,4,2
129913093,12605920,Unit080,13/11/17 9:08,480,fatigue,fatigue,2.23,38,24,24,78,false positive,acceptable driving,Cynthia,13/11/17 9:11,359,Yes,Yes,43052.33,72,22,14
129914423,12605920,Unit080,13/11/17 9:12,480,fatigue,fatigue,3.35,55,34,51,167,false positive,acceptable driving,Cynthia,13/11/17 9:14,341,Yes,Yes,43052.33,76,24,15
130048102,12605920,Unit080,13/11/17 14:50,480,fatigue,fatigue,2.03,97,61,55,181,false positive,yawning,Cynthia,13/11/17 15:33,301,Yes,Yes,43052.33,415,361,224
130061119,12619341,Unit080,13/11/17 16:09,480,fatigue,fatigue,2.07,96,60,55,182,false positive,yawning,Cynthia,13/11/17 16:10,315,Yes,Yes,43052.65,39,52,33
130374921,12644676,Unit080,14/11/17 7:31,480,fatigue,fatigue,1.9,96,60,51,166,false positive,yawning,Benjamin,14/11/17 7:32,358,Yes,Yes,43053.23,118,125,78
130375229,12644676,Unit080,14/11/17 7:32,480,fatigue,fatigue,2.62,97,60,70,230,false positive,acceptable driving,Benjamin,14/11/17 7:35,358,Yes,Yes,43053.23,118,127,79
130398185,12644676,Unit080,14/11/17 8:34,480,fatigue,fatigue,1.83,97,60,49,162,false positive,yawning,Heather,14/11/17 8:40,11,Yes,Yes,43053.23,181,227,141
130429956,12644676,Unit080,14/11/17 9:57,480,fatigue,fatigue,1.72,97,60,46,151,false positive,yawning,Heather,14/11/17 9:57,53,Yes,Yes,43053.23,263,350,218
137795677,13267952,Unit003,29/11/17 13:27,480,distraction,fatigue,1.97,31,19,17,56,verified,distracted driving,Analyst 15,29/11/17 13:33,219,Yes,Yes,43068.56,3,1,1
130443170,12644676,Unit080,14/11/17 10:32,480,fatigue,fatigue,4.12,95,59,109,357,false positive,yawning,Heather,14/11/17 10:34,11,Yes,Yes,43053.23,298,406,252
137795983,13267952,Unit003,29/11/17 13:27,480,distraction,fatigue,3.45,31,19,29,96,verified,distracted driving,Analyst 15,29/11/17 13:34,270,Yes,Yes,43068.56,3,1,1
130556990,12657088,Unit080,14/11/17 15:40,480,fatigue,fatigue,2.88,98,61,78,257,false positive,acceptable driving,Heather,14/11/17 15:44,216,Yes,Yes,43053.48,248,176,110
130570773,12657088,Unit080,14/11/17 16:17,480,fatigue,fatigue,2.08,100,62,58,189,false positive,yawning,Heather,14/11/17 16:23,210,Yes,Yes,43053.48,284,236,146
130891420,12690188,Unit080,15/11/17 7:17,480,fatigue,fatigue,1.6,98,61,44,143,false positive,acceptable driving,Benjamin,15/11/17 7:53,179,Yes,Yes,43054.24,85,80,50
130891299,12690188,Unit080,15/11/17 7:35,480,fatigue,fatigue,1.65,96,60,44,144,false positive,acceptable driving,Benjamin,15/11/17 7:52,151,Yes,Yes,43054.24,103,110,68
130908309,12690188,Unit080,15/11/17 8:35,480,fatigue,fatigue,1.87,96,59,50,163,false positive,eyewear interference,Heather,15/11/17 8:38,198,Yes,Yes,43054.24,163,205,128
130928849,12690188,Unit080,15/11/17 8:49,480,fatigue,fatigue,1.83,49,30,25,81,false positive,yawning,Heather,15/11/17 9:32,165,Yes,Yes,43054.24,178,225,140
130945483,12690188,Unit080,15/11/17 10:12,480,fatigue,fatigue,3.5,81,51,79,260,false positive,acceptable driving,Heather,15/11/17 10:15,175,Yes,Yes,43054.24,260,340,211
131064666,12690188,Unit080,15/11/17 10:36,480,fatigue,fatigue,1.98,100,62,55,181,false positive,yawning,Heather,15/11/17 15:23,115,Yes,Yes,43054.24,285,376,234
131064726,12690188,Unit080,15/11/17 10:38,480,fatigue,fatigue,3.35,99,61,92,301,false positive,eyewear interference,Heather,15/11/17 15:23,159,Yes,Yes,43054.24,286,379,235
131566252,12742122,Unit080,16/11/17 14:05,480,fatigue,fatigue,2.1,42,26,24,80,false positive,acceptable driving,Brian,16/11/17 14:51,356,Yes,Yes,43055.4,263,78,48
131581235,12742122,Unit080,16/11/17 15:23,480,fatigue,fatigue,2.38,94,59,62,205,false positive,acceptable driving,Richard,16/11/17 15:26,357,Yes,Yes,43055.4,341,191,119
131587130,12742122,Unit080,16/11/17 15:40,480,fatigue,fatigue,2.07,95,59,55,180,false positive,yawning,Richard,16/11/17 15:42,330,Yes,Yes,43055.4,358,217,135
